Year,Month,Date,Hour,Min,Sec,PRN,Elevation,Azimuth,SNR,Label
2023,6,2,0,38,14,    GPS/  3,59.22,305.97,50.62,NLOS
2023,6,2,0,38,16,    GPS/  3,59.23,305.95,50.65,NLOS
2023,6,2,0,38,18,    GPS/  3,59.24,305.92,50.68,NLOS
2023,6,2,0,38,20,    GPS/  3,59.25,305.9,50.76,NLOS
2023,6,2,0,38,22,    GPS/  3,59.26,305.87,50.68,NLOS
2023,6,2,0,38,24,    GPS/  3,59.27,305.85,50.71,NLOS
2023,6,2,0,38,26,    GPS/  3,59.28,305.82,50.75,NLOS
2023,6,2,0,38,28,    GPS/  3,59.29,305.8,50.85,NLOS
2023,6,2,0,38,30,    GPS/  3,59.3,305.77,50.84,NLOS
2023,6,2,0,38,32,    GPS/  3,59.32,305.74,50.83,NLOS
2023,6,2,0,38,34,    GPS/  3,59.33,305.72,50.75,NLOS
2023,6,2,0,38,36,    GPS/  3,59.34,305.69,50.8,NLOS
2023,6,2,0,38,38,    GPS/  3,59.35,305.67,50.76,NLOS
2023,6,2,0,38,40,    GPS/  3,59.36,305.64,50.71,NLOS
2023,6,2,0,38,42,    GPS/  3,59.37,305.62,50.78,NLOS
2023,6,2,0,38,44,    GPS/  3,59.38,305.59,50.89,NLOS
2023,6,2,0,38,46,    GPS/  3,59.39,305.57,50.86,NLOS
2023,6,2,0,38,48,    GPS/  3,59.4,305.54,50.84,NLOS
2023,6,2,0,38,50,    GPS/  3,59.42,305.52,50.76,NLOS
2023,6,2,0,38,52,    GPS/  3,59.43,305.49,50.88,NLOS
2023,6,2,0,38,54,    GPS/  3,59.44,305.47,50.81,NLOS
2023,6,2,0,38,56,    GPS/  3,59.45,305.44,50.73,NLOS
2023,6,2,0,38,58,    GPS/  3,59.46,305.41,50.85,NLOS
2023,6,2,0,39,0,    GPS/  3,59.47,305.39,50.82,NLOS
2023,6,2,0,39,2,    GPS/  3,59.48,305.36,50.85,NLOS
2023,6,2,0,39,4,    GPS/  3,59.49,305.34,50.82,NLOS
2023,6,2,0,39,6,    GPS/  3,59.5,305.31,50.85,NLOS
2023,6,2,0,39,8,    GPS/  3,59.51,305.29,50.86,NLOS
2023,6,2,0,39,10,    GPS/  3,59.52,305.26,51.03,NLOS
2023,6,2,0,39,12,    GPS/  3,59.54,305.23,50.94,NLOS
2023,6,2,0,39,14,    GPS/  3,59.55,305.21,50.82,NLOS
2023,6,2,0,39,16,    GPS/  3,59.56,305.18,50.94,NLOS
2023,6,2,0,39,18,    GPS/  3,59.57,305.16,50.99,NLOS
2023,6,2,0,39,20,    GPS/  3,59.58,305.13,50.91,NLOS
2023,6,2,0,39,22,    GPS/  3,59.59,305.11,50.95,NLOS
2023,6,2,0,39,24,    GPS/  3,59.6,305.08,51.05,NLOS
2023,6,2,0,39,26,    GPS/  3,59.61,305.05,51.03,NLOS
2023,6,2,0,39,28,    GPS/  3,59.62,305.03,50.94,NLOS
2023,6,2,0,39,30,    GPS/  3,59.63,305,50.9,NLOS
2023,6,2,0,39,32,    GPS/  3,59.64,304.98,50.89,NLOS
2023,6,2,0,39,34,    GPS/  3,59.66,304.95,50.9,NLOS
2023,6,2,0,39,36,    GPS/  3,59.67,304.92,50.82,NLOS
2023,6,2,0,39,38,    GPS/  3,59.68,304.9,50.81,NLOS
2023,6,2,0,39,40,    GPS/  3,59.69,304.87,50.82,NLOS
2023,6,2,0,39,42,    GPS/  3,59.7,304.85,50.79,NLOS
2023,6,2,0,39,44,    GPS/  3,59.71,304.82,50.8,NLOS
2023,6,2,0,39,46,    GPS/  3,59.72,304.79,50.8,NLOS
2023,6,2,0,39,48,    GPS/  3,59.73,304.77,50.82,NLOS
2023,6,2,0,39,50,    GPS/  3,59.74,304.74,50.73,NLOS
2023,6,2,0,39,52,    GPS/  3,59.75,304.72,50.74,NLOS
2023,6,2,0,39,54,    GPS/  3,59.76,304.69,50.8,NLOS
2023,6,2,0,39,56,    GPS/  3,59.77,304.66,50.73,NLOS
2023,6,2,0,39,58,    GPS/  3,59.79,304.64,50.79,NLOS
2023,6,2,0,40,0,    GPS/  3,59.8,304.61,50.82,NLOS
2023,6,2,0,40,2,    GPS/  3,59.81,304.59,50.85,NLOS
2023,6,2,0,40,4,    GPS/  3,59.82,304.56,50.78,NLOS
2023,6,2,0,40,6,    GPS/  3,59.83,304.53,50.65,NLOS
2023,6,2,0,40,8,    GPS/  3,59.84,304.51,50.61,NLOS
2023,6,2,0,40,10,    GPS/  3,59.85,304.48,50.65,NLOS
2023,6,2,0,40,12,    GPS/  3,59.86,304.45,50.82,NLOS
2023,6,2,0,40,14,    GPS/  3,59.87,304.43,50.85,NLOS
2023,6,2,0,40,16,    GPS/  3,59.88,304.4,50.64,NLOS
2023,6,2,0,40,18,    GPS/  3,59.89,304.37,50.6,NLOS
2023,6,2,0,40,20,    GPS/  3,59.9,304.35,50.68,NLOS
2023,6,2,0,40,22,    GPS/  3,59.91,304.32,50.75,NLOS
2023,6,2,0,40,24,    GPS/  3,59.92,304.29,50.7,NLOS
2023,6,2,0,40,26,    GPS/  3,59.94,304.27,50.64,NLOS
2023,6,2,0,40,28,    GPS/  3,59.95,304.24,50.66,NLOS
2023,6,2,0,40,30,    GPS/  3,59.96,304.22,50.77,NLOS
2023,6,2,0,40,32,    GPS/  3,59.97,304.19,50.84,NLOS
2023,6,2,0,40,34,    GPS/  3,59.98,304.16,50.86,NLOS
2023,6,2,0,40,36,    GPS/  3,59.99,304.14,50.88,NLOS
2023,6,2,0,40,38,    GPS/  3,60,304.11,50.85,NLOS
2023,6,2,0,40,40,    GPS/  3,60.01,304.08,50.88,NLOS
2023,6,2,0,40,42,    GPS/  3,60.02,304.06,50.86,NLOS
2023,6,2,0,40,44,    GPS/  3,60.03,304.03,50.86,NLOS
2023,6,2,0,40,46,    GPS/  3,60.04,304,50.9,NLOS
2023,6,2,0,40,48,    GPS/  3,60.05,303.98,50.89,NLOS
2023,6,2,0,40,50,    GPS/  3,60.06,303.95,50.94,NLOS
2023,6,2,0,40,52,    GPS/  3,60.07,303.92,50.94,NLOS
2023,6,2,0,40,54,    GPS/  3,60.08,303.9,50.96,NLOS
2023,6,2,0,40,56,    GPS/  3,60.09,303.87,50.84,NLOS
2023,6,2,0,40,58,    GPS/  3,60.11,303.84,50.85,NLOS
2023,6,2,0,41,0,    GPS/  3,60.12,303.81,50.87,NLOS
2023,6,2,0,41,2,    GPS/  3,60.13,303.79,51.02,NLOS
2023,6,2,0,41,4,    GPS/  3,60.14,303.76,51.04,NLOS
2023,6,2,0,41,6,    GPS/  3,60.15,303.73,51.05,NLOS
2023,6,2,0,41,8,    GPS/  3,60.16,303.71,51.08,NLOS
2023,6,2,0,41,10,    GPS/  3,60.17,303.68,50.95,NLOS
2023,6,2,0,41,12,    GPS/  3,60.18,303.65,51,NLOS
2023,6,2,0,41,14,    GPS/  3,60.19,303.63,51.13,NLOS
2023,6,2,0,41,16,    GPS/  3,60.2,303.6,51.07,NLOS
2023,6,2,0,41,18,    GPS/  3,60.21,303.57,51.14,NLOS
2023,6,2,0,41,20,    GPS/  3,60.22,303.54,51.13,NLOS
2023,6,2,0,41,22,    GPS/  3,60.23,303.52,51.18,NLOS
2023,6,2,0,41,24,    GPS/  3,60.24,303.49,51.18,NLOS
2023,6,2,0,41,26,    GPS/  3,60.25,303.46,51.17,NLOS
2023,6,2,0,41,28,    GPS/  3,60.26,303.44,51.18,NLOS
2023,6,2,0,41,30,    GPS/  3,60.27,303.41,51.22,NLOS
2023,6,2,0,41,32,    GPS/  3,60.28,303.38,51.16,NLOS
2023,6,2,0,41,34,    GPS/  3,60.29,303.35,51.21,NLOS
2023,6,2,0,41,36,    GPS/  3,60.3,303.33,51.3,NLOS
2023,6,2,0,41,38,    GPS/  3,60.32,303.3,51.25,NLOS
2023,6,2,0,41,40,    GPS/  3,60.33,303.27,51.25,NLOS
2023,6,2,0,41,42,    GPS/  3,60.34,303.24,51.32,NLOS
2023,6,2,0,41,44,    GPS/  3,60.35,303.22,51.27,NLOS
2023,6,2,0,41,46,    GPS/  3,60.36,303.19,51.15,NLOS
2023,6,2,0,41,48,    GPS/  3,60.37,303.16,51.16,NLOS
2023,6,2,0,41,50,    GPS/  3,60.38,303.14,51.25,NLOS
2023,6,2,0,41,52,    GPS/  3,60.39,303.11,51.16,NLOS
2023,6,2,0,41,54,    GPS/  3,60.4,303.08,51.09,NLOS
2023,6,2,0,41,56,    GPS/  3,60.41,303.05,51.21,NLOS
2023,6,2,0,41,58,    GPS/  3,60.42,303.03,51.34,NLOS
2023,6,2,0,42,0,    GPS/  3,60.43,303,51.06,NLOS
2023,6,2,0,42,2,    GPS/  3,60.44,302.97,50.83,NLOS
2023,6,2,0,42,4,    GPS/  3,60.45,302.94,51.03,NLOS
2023,6,2,0,42,6,    GPS/  3,60.46,302.92,51.03,NLOS
2023,6,2,0,42,8,    GPS/  3,60.47,302.89,50.95,NLOS
2023,6,2,0,42,10,    GPS/  3,60.48,302.86,50.94,NLOS
2023,6,2,0,42,12,    GPS/  3,60.49,302.83,50.94,NLOS
2023,6,2,0,42,14,    GPS/  3,60.5,302.8,50.95,NLOS
2023,6,2,0,42,16,    GPS/  3,60.51,302.78,51.05,NLOS
2023,6,2,0,42,18,    GPS/  3,60.52,302.75,50.96,NLOS
2023,6,2,0,42,20,    GPS/  3,60.53,302.72,50.86,NLOS
2023,6,2,0,42,22,    GPS/  3,60.54,302.69,50.88,NLOS
2023,6,2,0,42,24,    GPS/  3,60.55,302.67,50.9,NLOS
2023,6,2,0,42,26,    GPS/  3,60.56,302.64,50.96,NLOS
2023,6,2,0,42,28,    GPS/  3,60.57,302.61,50.91,NLOS
2023,6,2,0,42,30,    GPS/  3,60.58,302.58,50.99,NLOS
2023,6,2,0,42,32,    GPS/  3,60.59,302.55,50.89,NLOS
2023,6,2,0,42,34,    GPS/  3,60.6,302.53,50.92,NLOS
2023,6,2,0,42,36,    GPS/  3,60.61,302.5,50.87,NLOS
2023,6,2,0,42,38,    GPS/  3,60.63,302.47,50.76,NLOS
2023,6,2,0,42,40,    GPS/  3,60.64,302.44,50.78,NLOS
2023,6,2,0,42,42,    GPS/  3,60.65,302.41,50.89,NLOS
2023,6,2,0,42,44,    GPS/  3,60.66,302.39,50.89,NLOS
2023,6,2,0,42,46,    GPS/  3,60.67,302.36,50.83,NLOS
2023,6,2,0,42,48,    GPS/  3,60.68,302.33,50.81,NLOS
2023,6,2,0,42,50,    GPS/  3,60.69,302.3,50.82,NLOS
2023,6,2,0,42,52,    GPS/  3,60.7,302.27,50.66,NLOS
2023,6,2,0,42,54,    GPS/  3,60.71,302.25,50.76,NLOS
2023,6,2,0,42,56,    GPS/  3,60.72,302.22,50.78,NLOS
2023,6,2,0,42,58,    GPS/  3,60.73,302.19,50.73,NLOS
2023,6,2,0,43,0,    GPS/  3,60.74,302.16,50.66,NLOS
2023,6,2,0,43,2,    GPS/  3,60.75,302.13,50.64,NLOS
2023,6,2,0,43,4,    GPS/  3,60.76,302.1,50.59,NLOS
2023,6,2,0,43,6,    GPS/  3,60.77,302.08,50.61,NLOS
2023,6,2,0,43,8,    GPS/  3,60.78,302.05,50.68,NLOS
2023,6,2,0,43,10,    GPS/  3,60.79,302.02,50.6,NLOS
2023,6,2,0,43,12,    GPS/  3,60.8,301.99,50.7,NLOS
2023,6,2,0,43,14,    GPS/  3,60.81,301.96,50.57,NLOS
2023,6,2,0,43,16,    GPS/  3,60.82,301.93,50.5,NLOS
2023,6,2,0,43,18,    GPS/  3,60.83,301.91,50.68,NLOS
2023,6,2,0,43,20,    GPS/  3,60.84,301.88,50.81,NLOS
2023,6,2,0,43,22,    GPS/  3,60.85,301.85,50.78,NLOS
2023,6,2,0,43,24,    GPS/  3,60.86,301.82,50.75,NLOS
2023,6,2,0,43,26,    GPS/  3,60.87,301.79,50.8,NLOS
2023,6,2,0,43,28,    GPS/  3,60.88,301.76,50.59,NLOS
2023,6,2,0,43,30,    GPS/  3,60.89,301.73,50.45,NLOS
2023,6,2,0,43,32,    GPS/  3,60.9,301.71,50.96,NLOS
2023,6,2,0,43,34,    GPS/  3,60.91,301.68,51.33,NLOS
2023,6,2,0,43,36,    GPS/  3,60.92,301.65,51.05,NLOS
2023,6,2,0,43,38,    GPS/  3,60.93,301.62,50.96,NLOS
2023,6,2,0,43,40,    GPS/  3,60.94,301.59,50.89,NLOS
2023,6,2,0,43,42,    GPS/  3,60.95,301.56,50.73,NLOS
2023,6,2,0,43,44,    GPS/  3,60.96,301.53,50.92,NLOS
2023,6,2,0,43,46,    GPS/  3,60.97,301.51,51.16,NLOS
2023,6,2,0,43,48,    GPS/  3,60.98,301.48,51.54,NLOS
2023,6,2,0,43,50,    GPS/  3,60.99,301.45,51.4,NLOS
2023,6,2,0,43,52,    GPS/  3,61,301.42,51.08,NLOS
2023,6,2,0,43,54,    GPS/  3,61.01,301.39,50.61,NLOS
2023,6,2,0,43,56,    GPS/  3,61.02,301.36,51,NLOS
2023,6,2,0,43,58,    GPS/  3,61.03,301.33,51.32,NLOS
2023,6,2,0,44,0,    GPS/  3,61.04,301.3,51.34,NLOS
2023,6,2,0,44,2,    GPS/  3,61.05,301.27,50.94,NLOS
2023,6,2,0,44,4,    GPS/  3,61.06,301.25,51,NLOS
2023,6,2,0,44,6,    GPS/  3,61.07,301.22,51.01,NLOS
2023,6,2,0,44,8,    GPS/  3,61.08,301.19,51.05,NLOS
2023,6,2,0,44,10,    GPS/  3,61.09,301.16,51.66,NLOS
2023,6,2,0,44,12,    GPS/  3,61.1,301.13,51.84,NLOS
2023,6,2,0,44,14,    GPS/  3,61.11,301.1,51.16,NLOS
2023,6,2,0,44,16,    GPS/  3,61.12,301.07,51.29,NLOS
2023,6,2,0,44,18,    GPS/  3,61.13,301.04,51.55,NLOS
2023,6,2,0,44,20,    GPS/  3,61.14,301.01,51.24,NLOS
2023,6,2,0,44,22,    GPS/  3,61.15,300.98,51.51,NLOS
2023,6,2,0,44,24,    GPS/  3,61.16,300.96,51.36,NLOS
2023,6,2,0,44,26,    GPS/  3,61.17,300.93,50.65,NLOS
2023,6,2,0,44,28,    GPS/  3,61.18,300.9,50.65,NLOS
2023,6,2,0,44,30,    GPS/  3,61.18,300.87,51.35,NLOS
2023,6,2,0,44,32,    GPS/  3,61.19,300.84,51.47,NLOS
2023,6,2,0,44,34,    GPS/  3,61.2,300.81,51.54,NLOS
2023,6,2,0,44,36,    GPS/  3,61.21,300.78,51.44,NLOS
2023,6,2,0,44,38,    GPS/  3,61.22,300.75,50.84,NLOS
2023,6,2,0,44,40,    GPS/  3,61.23,300.72,51.09,NLOS
2023,6,2,0,44,42,    GPS/  3,61.24,300.69,51.67,NLOS
2023,6,2,0,44,44,    GPS/  3,61.25,300.66,50.26,NLOS
2023,6,2,0,44,46,    GPS/  3,61.26,300.63,50.07,NLOS
2023,6,2,0,44,48,    GPS/  3,61.27,300.6,51.8,NLOS
2023,6,2,0,44,50,    GPS/  3,61.28,300.57,52.28,NLOS
2023,6,2,0,44,52,    GPS/  3,61.29,300.54,51.38,NLOS
2023,6,2,0,44,54,    GPS/  3,61.3,300.51,50.18,NLOS
2023,6,2,0,44,56,    GPS/  3,61.31,300.49,50.22,NLOS
2023,6,2,0,44,58,    GPS/  3,61.32,300.46,51.1,NLOS
2023,6,2,0,45,0,    GPS/  3,61.33,300.43,51.97,NLOS
2023,6,2,0,45,2,    GPS/  3,61.34,300.4,50.94,NLOS
2023,6,2,0,45,4,    GPS/  3,61.35,300.37,51.25,NLOS
2023,6,2,0,45,6,    GPS/  3,61.36,300.34,51.69,NLOS
2023,6,2,0,45,8,    GPS/  3,61.37,300.31,51.68,NLOS
2023,6,2,0,45,10,    GPS/  3,61.38,300.28,50.46,NLOS
2023,6,2,0,45,12,    GPS/  3,61.39,300.25,50.64,NLOS
2023,6,2,0,45,14,    GPS/  3,61.4,300.22,51.69,NLOS
2023,6,2,0,45,16,    GPS/  3,61.41,300.19,51.41,NLOS
2023,6,2,0,45,18,    GPS/  3,61.42,300.16,50.39,NLOS
2023,6,2,0,45,20,    GPS/  3,61.43,300.13,50.49,NLOS
2023,6,2,0,45,22,    GPS/  3,61.44,300.1,51.77,NLOS
2023,6,2,0,45,24,    GPS/  3,61.45,300.07,51.64,NLOS
2023,6,2,0,45,26,    GPS/  3,61.46,300.04,50.38,NLOS
2023,6,2,0,45,28,    GPS/  3,61.47,300.01,50.6,NLOS
2023,6,2,0,45,30,    GPS/  3,61.47,299.98,50.73,NLOS
2023,6,2,0,45,32,    GPS/  3,61.48,299.95,51.31,NLOS
2023,6,2,0,45,34,    GPS/  3,61.49,299.92,50.82,NLOS
2023,6,2,0,45,36,    GPS/  3,61.5,299.89,51.51,NLOS
2023,6,2,0,45,38,    GPS/  3,61.51,299.86,51.42,NLOS
2023,6,2,0,45,40,    GPS/  3,61.52,299.83,51.03,NLOS
2023,6,2,0,45,42,    GPS/  3,61.53,299.8,50.52,NLOS
2023,6,2,0,45,44,    GPS/  3,61.54,299.77,50.49,NLOS
2023,6,2,0,45,46,    GPS/  3,61.55,299.74,50.98,NLOS
2023,6,2,0,45,48,    GPS/  3,61.56,299.71,51.79,NLOS
2023,6,2,0,45,50,    GPS/  3,61.57,299.68,51.23,NLOS
2023,6,2,0,45,52,    GPS/  3,61.58,299.65,50.8,NLOS
2023,6,2,0,45,54,    GPS/  3,61.59,299.62,51.56,NLOS
2023,6,2,0,45,56,    GPS/  3,61.6,299.59,51.79,NLOS
2023,6,2,0,45,58,    GPS/  3,61.61,299.56,51.03,NLOS
2023,6,2,0,46,0,    GPS/  3,61.62,299.53,50.41,NLOS
2023,6,2,0,46,2,    GPS/  3,61.63,299.5,50.41,NLOS
2023,6,2,0,46,4,    GPS/  3,61.64,299.47,50.96,NLOS
2023,6,2,0,46,6,    GPS/  3,61.65,299.44,51.7,NLOS
2023,6,2,0,46,8,    GPS/  3,61.65,299.41,51.06,NLOS
2023,6,2,0,46,10,    GPS/  3,61.66,299.38,51.43,NLOS
2023,6,2,0,46,12,    GPS/  3,61.67,299.35,51.59,NLOS
2023,6,2,0,46,14,    GPS/  3,61.68,299.32,51.72,NLOS
2023,6,2,0,46,16,    GPS/  3,61.69,299.29,51.41,NLOS
2023,6,2,0,46,18,    GPS/  3,61.7,299.25,51.9,NLOS
2023,6,2,0,46,20,    GPS/  3,61.71,299.22,51.87,NLOS
2023,6,2,0,46,22,    GPS/  3,61.72,299.19,50.46,NLOS
2023,6,2,0,46,24,    GPS/  3,61.73,299.16,49.72,NLOS
2023,6,2,0,46,26,    GPS/  3,61.74,299.13,50.44,NLOS
2023,6,2,0,46,28,    GPS/  3,61.75,299.1,52.1,NLOS
2023,6,2,0,46,30,    GPS/  3,61.76,299.07,51.92,NLOS
2023,6,2,0,46,32,    GPS/  3,61.77,299.04,51.59,NLOS
2023,6,2,0,46,34,    GPS/  3,61.78,299.01,51.86,NLOS
2023,6,2,0,46,36,    GPS/  3,61.79,298.98,50.8,NLOS
2023,6,2,0,46,38,    GPS/  3,61.79,298.95,50.64,NLOS
2023,6,2,0,46,40,    GPS/  3,61.8,298.92,51.21,NLOS
2023,6,2,0,46,42,    GPS/  3,61.81,298.89,51.5,NLOS
2023,6,2,0,46,44,    GPS/  3,61.82,298.86,52.61,NLOS
2023,6,2,0,46,46,    GPS/  3,61.83,298.83,52.04,NLOS
2023,6,2,0,46,48,    GPS/  3,61.84,298.79,50.08,NLOS
2023,6,2,0,46,50,    GPS/  3,61.85,298.76,50.27,NLOS
2023,6,2,0,46,52,    GPS/  3,61.86,298.73,51.56,NLOS
2023,6,2,0,46,54,    GPS/  3,61.87,298.7,52.8,NLOS
2023,6,2,0,46,56,    GPS/  3,61.88,298.67,50.75,NLOS
2023,6,2,0,46,58,    GPS/  3,61.89,298.64,50.85,NLOS
2023,6,2,0,47,0,    GPS/  3,61.9,298.61,51.61,NLOS
2023,6,2,0,47,2,    GPS/  3,61.9,298.58,50.96,NLOS
2023,6,2,0,47,4,    GPS/  3,61.91,298.55,50.68,NLOS
2023,6,2,0,47,6,    GPS/  3,61.92,298.52,51.3,NLOS
2023,6,2,0,47,8,    GPS/  3,61.93,298.49,51.31,NLOS
2023,6,2,0,47,10,    GPS/  3,61.94,298.45,50.8,NLOS
2023,6,2,0,47,12,    GPS/  3,61.95,298.42,51.53,NLOS
2023,6,2,0,47,14,    GPS/  3,61.96,298.39,51.83,NLOS
2023,6,2,0,47,16,    GPS/  3,61.97,298.36,50.53,NLOS
2023,6,2,0,47,18,    GPS/  3,61.98,298.33,51.09,NLOS
2023,6,2,0,47,20,    GPS/  3,61.99,298.3,51.22,NLOS
2023,6,2,0,47,22,    GPS/  3,62,298.27,50.39,NLOS
2023,6,2,0,47,24,    GPS/  3,62.01,298.24,50.71,NLOS
2023,6,2,0,47,26,    GPS/  3,62.01,298.2,51.51,NLOS
2023,6,2,0,47,28,    GPS/  3,62.02,298.17,51.69,NLOS
2023,6,2,0,47,30,    GPS/  3,62.03,298.14,51.62,NLOS
2023,6,2,0,47,32,    GPS/  3,62.04,298.11,50.55,NLOS
2023,6,2,0,47,34,    GPS/  3,62.05,298.08,50.83,NLOS
2023,6,2,0,47,36,    GPS/  3,62.06,298.05,50.65,NLOS
2023,6,2,0,47,38,    GPS/  3,62.07,298.02,50.65,NLOS
2023,6,2,0,47,40,    GPS/  3,62.08,297.99,50.85,NLOS
2023,6,2,0,47,42,    GPS/  3,62.09,297.95,50.49,NLOS
2023,6,2,0,47,44,    GPS/  3,62.1,297.92,51.29,NLOS
2023,6,2,0,47,46,    GPS/  3,62.1,297.89,52,NLOS
2023,6,2,0,47,48,    GPS/  3,62.11,297.86,51.12,NLOS
2023,6,2,0,47,50,    GPS/  3,62.12,297.83,50.31,NLOS
2023,6,2,0,47,52,    GPS/  3,62.13,297.8,50.09,NLOS
2023,6,2,0,47,54,    GPS/  3,62.14,297.76,49.99,NLOS
2023,6,2,0,47,56,    GPS/  3,62.15,297.73,50.99,NLOS
2023,6,2,0,47,58,    GPS/  3,62.16,297.7,51.22,NLOS
2023,6,2,0,48,0,    GPS/  3,62.17,297.67,50.96,NLOS
2023,6,2,0,48,2,    GPS/  3,62.18,297.64,51.03,NLOS
2023,6,2,0,48,4,    GPS/  3,62.18,297.61,51.42,NLOS
2023,6,2,0,48,6,    GPS/  3,62.19,297.57,50.8,NLOS
2023,6,2,0,48,8,    GPS/  3,62.2,297.54,49.96,NLOS
2023,6,2,0,48,10,    GPS/  3,62.21,297.51,49.95,NLOS
2023,6,2,0,48,12,    GPS/  3,62.22,297.48,50.94,NLOS
2023,6,2,0,48,14,    GPS/  3,62.23,297.45,52.05,NLOS
2023,6,2,0,48,16,    GPS/  3,62.24,297.42,51.98,NLOS
2023,6,2,0,48,18,    GPS/  3,62.25,297.38,51.27,NLOS
2023,6,2,0,48,20,    GPS/  3,62.26,297.35,49.83,NLOS
2023,6,2,0,48,22,    GPS/  3,62.26,297.32,50.04,NLOS
2023,6,2,0,48,24,    GPS/  3,62.27,297.29,50.8,NLOS
2023,6,2,0,48,26,    GPS/  3,62.28,297.26,50.73,NLOS
2023,6,2,0,48,28,    GPS/  3,62.29,297.22,50.77,NLOS
2023,6,2,0,48,30,    GPS/  3,62.3,297.19,51.05,NLOS
2023,6,2,0,48,32,    GPS/  3,62.31,297.16,51.4,NLOS
2023,6,2,0,48,34,    GPS/  3,62.32,297.13,50.98,NLOS
2023,6,2,0,48,36,    GPS/  3,62.33,297.1,50.81,NLOS
2023,6,2,0,48,38,    GPS/  3,62.33,297.06,51.25,NLOS
2023,6,2,0,48,40,    GPS/  3,62.34,297.03,51.19,NLOS
2023,6,2,0,48,42,    GPS/  3,62.35,297,50.31,NLOS
2023,6,2,0,48,44,    GPS/  3,62.36,296.97,50.48,NLOS
2023,6,2,0,48,46,    GPS/  3,62.37,296.94,51.29,NLOS
2023,6,2,0,48,48,    GPS/  3,62.38,296.9,51.41,NLOS
2023,6,2,0,48,50,    GPS/  3,62.39,296.87,50.98,NLOS
2023,6,2,0,48,52,    GPS/  3,62.4,296.84,51.03,NLOS
2023,6,2,0,48,54,    GPS/  3,62.4,296.81,50.98,NLOS
2023,6,2,0,48,56,    GPS/  3,62.41,296.77,50.55,NLOS
2023,6,2,0,48,58,    GPS/  3,62.42,296.74,50.95,NLOS
2023,6,2,0,49,0,    GPS/  3,62.43,296.71,50.94,NLOS
2023,6,2,0,49,2,    GPS/  3,62.44,296.68,50.58,NLOS
2023,6,2,0,49,4,    GPS/  3,62.45,296.65,51.39,NLOS
2023,6,2,0,49,6,    GPS/  3,62.46,296.61,51.35,NLOS
2023,6,2,0,49,8,    GPS/  3,62.46,296.58,50.93,NLOS
2023,6,2,0,49,10,    GPS/  3,62.47,296.55,50.88,NLOS
2023,6,2,0,49,12,    GPS/  3,62.48,296.52,51.26,NLOS
2023,6,2,0,49,14,    GPS/  3,62.49,296.48,51.45,NLOS
2023,6,2,0,49,16,    GPS/  3,62.5,296.45,50.61,NLOS
2023,6,2,0,49,18,    GPS/  3,62.51,296.42,50.68,NLOS
2023,6,2,0,49,20,    GPS/  3,62.52,296.39,51.28,NLOS
2023,6,2,0,49,22,    GPS/  3,62.52,296.35,51.87,NLOS
2023,6,2,0,49,24,    GPS/  3,62.53,296.32,51.16,NLOS
2023,6,2,0,49,26,    GPS/  3,62.54,296.29,50.86,NLOS
2023,6,2,0,49,28,    GPS/  3,62.55,296.26,50.71,NLOS
2023,6,2,0,49,30,    GPS/  3,62.56,296.22,50.69,NLOS
2023,6,2,0,49,32,    GPS/  3,62.57,296.19,50.96,NLOS
2023,6,2,0,49,34,    GPS/  3,62.57,296.16,51.28,NLOS
2023,6,2,0,49,36,    GPS/  3,62.58,296.12,51.66,NLOS
2023,6,2,0,49,38,    GPS/  3,62.59,296.09,51.22,NLOS
2023,6,2,0,49,40,    GPS/  3,62.6,296.06,51.23,NLOS
2023,6,2,0,49,42,    GPS/  3,62.61,296.03,50.85,NLOS
2023,6,2,0,49,44,    GPS/  3,62.62,295.99,50,NLOS
2023,6,2,0,49,46,    GPS/  3,62.63,295.96,50.59,NLOS
2023,6,2,0,49,48,    GPS/  3,62.63,295.93,51.76,NLOS
2023,6,2,0,49,50,    GPS/  3,62.64,295.89,51.6,NLOS
2023,6,2,0,49,52,    GPS/  3,62.65,295.86,50.29,NLOS
2023,6,2,0,49,54,    GPS/  3,62.66,295.83,50.66,NLOS
2023,6,2,0,49,56,    GPS/  3,62.67,295.8,51.25,NLOS
2023,6,2,0,49,58,    GPS/  3,62.68,295.76,50.58,NLOS
2023,6,2,0,50,0,    GPS/  3,62.68,295.73,51.05,NLOS
2023,6,2,0,50,2,    GPS/  3,62.69,295.7,51.35,NLOS
2023,6,2,0,50,4,    GPS/  3,62.7,295.66,50.92,NLOS
2023,6,2,0,50,6,    GPS/  3,62.71,295.63,51.02,NLOS
2023,6,2,0,50,8,    GPS/  3,62.72,295.6,51.28,NLOS
2023,6,2,0,50,10,    GPS/  3,62.73,295.56,51.56,NLOS
2023,6,2,0,50,12,    GPS/  3,62.73,295.53,50.37,NLOS
2023,6,2,0,50,14,    GPS/  3,62.74,295.5,50.06,NLOS
2023,6,2,0,50,16,    GPS/  3,62.75,295.46,50.51,NLOS
2023,6,2,0,50,18,    GPS/  3,62.76,295.43,51.67,NLOS
2023,6,2,0,50,20,    GPS/  3,62.77,295.4,51.85,NLOS
2023,6,2,0,50,22,    GPS/  3,62.78,295.36,51.09,NLOS
2023,6,2,0,50,24,    GPS/  3,62.78,295.33,50.75,NLOS
2023,6,2,0,50,26,    GPS/  3,62.79,295.3,50.68,NLOS
